0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,-2,-1.136773726,-0.355694334,0.35105552,0.990549243,1.569187099,2.092760275,2.566508875,2.995174336,3.383046895,3.734008498,4.051571687,4.338914742,4.59891349,4.834170085,5.047039054,5.239650863,5.41393325,5.571630449,5.714320759,5.843432294,5.960257258,6.065964857,6.161613045,6.248159109,6.326469226,6.397327148,6.461442048,6.519455608,6.571948439,6.619445923,6.662423422,6.701311076,6.736498076,6.768336595,6.797145274,6.82321245,6.846799003,6.868141001,6.887452037,6.904925388,6.920735927,6.935041898,6.947986473,6.95969921,6.970297331,6.97988691,6.988563919,6.996415202,7.003519335,7.009947422
0,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,6.12E-16,-7.35E-16,8.57E-16,-9.80E-16,1.10E-15,-1.22E-15,4.90E-15,-1.47E-15,-1.96E-15,-1.71E-15,5.39E-15,-1.96E-15,-1.47E-15,-2.20E-15,5.88E-15,-2.45E-15,-9.81E-16,-9.80E-15,6.37E-15,-2.94E-15,-4.91E-16,3.92E-15,6.86E-15,-3.43E-15,-1.24E-18,-1.08E-14,7.35E-15,-3.92E-15,4.89E-16,2.94E-15,7.84E-15,-4.41E-15,9.78E-16,-1.18E-14,8.33E-15,-4.90E-15,1.57E-14,1.96E-15,8.82E-15,-1.96E-14,1.96E-15,-1.27E-14,-4.90E-15,-5.88E-15,1.67E-14,9.82E-16,-2,-1.203960068,-1.695103221,-0.928077917,-1.445474679,-0.702204651,-1.241095983,-0.517275153,-1.073764856,-0.365867698,-0.936765619,-0.241905778,-0.824600106,-0.140414134,-0.73276687,-0.057319964,-0.657580199,0.01071175,-0.596022538,0.066411425,-0.545623382,0.112014493,-0.50436002,0.149351083,-0.470576439,0.179919717,-0.442916794,0.204947198,-0.420270989,0.225438015,-0.401730181,0.242214402,-0.386550181,0.255949783,-0.37412186,0.267195372,-0.363946459,0.276402454,-0.355615544,0.283940576,-0.348794769,0.290112268,-0.343210391,0.295165224,-0.33863829,0.299302234,-0.334895037,0.302689322,-0.331830255,0.305462513,-0.329320997
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1.828955229,-1.635626569,-1.499256611,-1.337303126,-1.229322338,-1.093056411,-1.008318777,-0.893084088,-0.827376424,-0.72936058,-0.679233264,-0.595315098,-0.557943923,-0.485568042,-0.458640632,-0.395714658,-0.377337967,-0.322148956,-0.310772985,-0.2619185,-0.256274196,-0.212605977,-0.211654344,-0.172232271,-0.175122702,-0.139177102,-0.145213151,-0.112113792,-0.120725252,-0.089956225,-0.100676298,-0.07181518,-0.084261546,-0.056962538,-0.070822301,-0.04480219,-0.059819198,-0.034846161,-0.050810653,-0.026694836,-0.04343501,-0.020021121,-0.037396352,-0.014557072,-0.032452302,-0.010083501,-0.028404477,-0.00642088,-0.02509035,-0.003422181
0,-2.45E-16,-4.90E-16,-7.35E-16,-9.80E-16,-1.22E-15,-1.47E-15,-1.71E-15,-1.96E-15,-2.20E-15,-2.45E-15,-9.80E-15,-2.94E-15,3.92E-15,-3.43E-15,-1.08E-14,-3.92E-15,2.94E-15,-4.41E-15,-1.18E-14,-4.90E-15,1.96E-15,-1.96E-14,-1.27E-14,-5.88E-15,9.82E-16,7.84E-15,-1.37E-14,-6.86E-15,2.48E-18,-2.16E-14,-1.47E-14,-7.84E-15,-9.77E-16,5.88E-15,-1.57E-14,-8.82E-15,-1.96E-15,-2.35E-14,-1.67E-14,-9.80E-15,-3.14E-14,3.92E-15,-1.76E-14,-3.92E-14,-3.92E-15,-2.55E-14,9.80E-15,-1.18E-14,-3.33E-14,1.96E-15,-2,-1.82481659,-1.666304106,-1.522876109,-1.393097052,-1.275668143,-1.169414014,-1.073271312,-0.986277761,-0.907562767,-0.836338496,-0.77189211,-0.713578627,-0.660814404,-0.613071361,-0.569871738,-0.530782999,-0.495414079,-0.463410965,-0.434453319,-0.408251391,-0.384542921,-0.363090554,-0.343679688,-0.326115981,-0.310223672,-0.295843755,-0.282832345,-0.271059075,-0.260406066,-0.250766973,-0.242045055,-0.234153179,-0.227012315,-0.220550994,-0.214704549,-0.209414466,-0.204627802,-0.200296649,-0.196377659,-0.192831611,-0.189623014,-0.186719755,-0.184092778,-0.18171579,-0.179565003,-0.177618891,-0.175857975,-0.174264633,-0.172822917,-0.171518399
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-1.809433747,-1.637002433,-1.480980074,-1.339805206,-1.212064898,-1.096480677,-0.991895881,-0.897263548,-0.811636555,-0.734158134,-0.664052759,-0.600618873,-0.543221336,-0.49128607,-0.444292956,-0.401771886,-0.363297248,-0.328483939,-0.296983616,-0.268480909,-0.242690554,-0.219354492,-0.198239156,-0.179133234,-0.161845473,-0.14620286,-0.132048871,-0.11924164,-0.107653225,-0.09716769,-0.087679977,-0.079095212,-0.071327283,-0.064298611,-0.057938799,-0.052184188,-0.046977217,-0.042265729,-0.038002631,-0.034145216,-0.030654824,-0.027496623,-0.024639,-0.022053304,-0.019713625,-0.017596599,-0.015681072,-0.013947832,-0.012379529,-0.010960523
0,3.67E-16,-7.35E-16,1.10E-15,-1.47E-15,5.39E-15,-2.20E-15,-9.81E-16,-2.94E-15,6.86E-15,-1.08E-14,4.89E-16,-4.41E-15,8.33E-15,1.96E-15,1.96E-15,-5.88E-15,9.80E-15,-1.37E-14,1.76E-14,-2.16E-14,-2.94E-15,-9.77E-16,4.90E-15,-8.82E-15,1.27E-14,-1.67E-14,2.06E-14,3.92E-15,2.84E-14,-3.92E-15,3.63E-14,-1.18E-14,-1.27E-14,-1.96E-14,-4.90E-15,-2.74E-14,2.94E-15,-3.53E-14,1.08E-14,-4.31E-14,1.86E-14,5.89E-15,2.65E-14,-1.95E-15,3.43E-14,-9.79E-15,4.21E-14,-1.76E-14,-6.87E-15,-2.55E-14,-2,-1.607587914,-1.656692485,-1.296950448,-1.375616118,-1.042622081,-1.145490314,-0.834395809,-0.957079323,-0.663914363,-0.80282138,-0.524335958,-0.676525444,-0.41005872,-0.573123328,-0.31649663,-0.488464821,-0.239894508,-0.419152302,-0.177177963,-0.362403988,-0.125829923,-0.315942379,-0.083789771,-0.277902929,-0.049370115,-0.246758758,-0.021189765,-0.2212601,0.001882416,-0.200383554,0.020772294,-0.183291257,0.036238018,-0.169297294,0.04890025,-0.157839931,0.059267321,-0.148459518,0.06775508,-0.140779475,0.07470427,-0.134491588,0.080393786,-0.129343502,0.08505196,-0.125128597,0.088865845,-0.121677683,0.091988298,-0.118852352
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1.811818989,-1.637257545,-1.483595961,-1.340268881,-1.214869699,-1.097115324,-0.994855256,-0.898038171,-0.814722669,-0.735047373,-0.667242539,-0.601601848,-0.546496049,-0.492345839,-0.44763719,-0.402894772,-0.366698287,-0.32965817,-0.300431205,-0.269697211,-0.246176316,-0.220605334,-0.201756175,-0.180412419,-0.165388157,-0.147505147,-0.135612421,-0.120562998,-0.11123416,-0.09850457,-0.091274858,-0.080444696,-0.074933513,-0.065658415,-0.061554373,-0.05355252,-0.050600479,-0.043641017,-0.041632207,-0.035526196,-0.034289615,-0.028882333,-0.028278013,-0.023442751,-0.023356121,-0.018989259,-0.019326413,-0.015343111,-0.016027203,-0.012357831
0,-4.90E-16,-9.80E-16,-1.47E-15,-1.96E-15,-2.45E-15,-2.94E-15,-3.43E-15,-3.92E-15,-4.41E-15,-4.90E-15,-1.96E-14,-5.88E-15,7.84E-15,-6.86E-15,-2.16E-14,-7.84E-15,5.88E-15,-8.82E-15,-2.35E-14,-9.80E-15,3.92E-15,-3.92E-14,-2.55E-14,-1.18E-14,1.96E-15,1.57E-14,-2.74E-14,-1.37E-14,4.95E-18,-4.31E-14,-2.94E-14,-1.57E-14,-1.95E-15,1.18E-14,-3.14E-14,-1.76E-14,-3.91E-15,-4.70E-14,-3.33E-14,-1.96E-14,-6.27E-14,7.85E-15,-3.53E-14,-7.84E-14,-7.83E-15,-5.10E-14,1.96E-14,-2.35E-14,-6.66E-14,3.93E-15,-2,-1.817247102,-1.651885486,-1.502260279,-1.366873592,-1.244370745,-1.13352558,-1.033228693,-0.942476324,-0.860360134,-0.786058289,-0.718827313,-0.657994162,-0.602950035,-0.553144079,-0.508077787,-0.467300122,-0.430402959,-0.39701702,-0.366808205,-0.339474159,-0.314741214,-0.292361949,-0.272112446,-0.253789754,-0.237210806,-0.2222096,-0.208635867,-0.196353847,-0.185240601,-0.175184921,-0.166086188,-0.157853282,-0.150403875,-0.143663374,-0.137564291,-0.132045698,-0.127052211,-0.122533914,-0.118445588,-0.114746317,-0.111399078,-0.108370371,-0.105629883,-0.103150184,-0.100906496,-0.09887628,-0.09703932,-0.095377185,-0.093873093,-0.092512256
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-1.809614628,-1.637346695,-1.481472463,-1.340431316,-1.212812188,-1.097337603,-0.992851792,-0.898309235,-0.812763525,-0.735358677,-0.665319795,-0.601945925,-0.544602878,-0.492716752,-0.445768416,-0.403287778,-0.364849615,-0.33006938,-0.298598944,-0.27012324,-0.244357416,-0.221043469,-0.199948119,-0.180860307,-0.163588903,-0.147961101,-0.133820419,-0.121025467,-0.109448086,-0.098972446,-0.089493682,-0.080916982,-0.073156419,-0.066134318,-0.05978064,-0.05403147,-0.048829442,-0.044122454,-0.039863437,-0.036009662,-0.032522688,-0.029367442,-0.026512502,-0.023929207,-0.021591781,-0.019476785,-0.017563004,-0.015831436,-0.014264559,-0.012846842
0,6.12E-16,-1.22E-15,5.39E-15,-2.45E-15,-4.91E-16,-1.08E-14,7.84E-15,-4.90E-15,1.96E-15,9.82E-16,-3.92E-15,-2.16E-14,1.86E-14,-1.57E-14,1.27E-14,-9.80E-15,6.86E-15,-3.92E-15,9.76E-16,1.96E-15,-4.90E-15,7.85E-15,-1.08E-14,-4.31E-14,4.02E-14,-3.72E-14,3.43E-14,-3.14E-14,2.84E-14,-2.55E-14,2.25E-14,-1.96E-14,7.35E-14,-1.37E-14,6.76E-14,-7.83E-15,6.17E-14,-1.95E-15,5.59E-14,3.93E-15,5.00E-14,9.81E-15,4.41E-14,1.57E-14,3.82E-14,2.16E-14,3.23E-14,-8.62E-14,2.65E-14,-8.04E-14,-2,-1.688414364,-1.649001425,-1.370817319,-1.361627705,-1.110790872,-1.12634587,-0.897898971,-0.933713385,-0.723597907,-0.77599929,-0.580892343,-0.646874015,-0.464054874,-0.541155144,-0.368396525,-0.45459984,-0.290078109,-0.383734302,-0.225956314,-0.325714602,-0.173458087,-0.278212191,-0.130475954,-0.239320365,-0.095285165,-0.207478438,-0.066473409,-0.181408491,-0.042884365,-0.16006422,-0.023571219,-0.142588985,-0.007759001,-0.128281443,0.005186929,-0.116567559,0.015786135,-0.106976973,0.024464025,-0.099124833,0.031568867,-0.092696168,0.037385863,-0.087432722,0.042148423,-0.083123298,0.046047718,-0.079595045,0.049240169,-0.076706453
