1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9,-0.9,-0.9890066772827895,-0.8810031468734438,-1.0763620315953641,-0.866849669444578,-1.1625137644509598,-0.8568110149469538,-1.2478376374328832,-0.8501748929729982,-1.3326386771921488,-0.8462371147596013,-1.4171516016876025,-0.8442955154905968,-1.501540841597235,-0.8436456815145082,-1.5859001933402401,-0.8435794000806693,-1.670252481146024,-0.8433858151995084,-1.7545494612667683,-0.8423554457386705
0.0,0.002,0.004,0.006000000000000001,0.008,0.01,0.012000000000000002,0.014000000000000002,0.016,0.018000000000000002,0.02,-0.9,-0.9,-0.9940057553778023,-0.9809974977427518,-1.0963707554572883,-1.0671256139612109,-1.2075862056389184,-1.1579047518354297,-1.3280815890183166,-1.2525691821591052,-1.4581930768042763,-1.3500114129394443,-1.5981270623964154,-1.4487355212816906,-1.7479196185442778,-1.5468288259089937,-1.9073947006551462,-1.641965740391122,-2.076124908321843,-1.7314575603703757,-2.253400005066799,-1.8123595302364652
-0.00020004000800160032,-0.00019603920784156832,-0.00018403680736147227,-0.00016403280656131225,-0.0001360272054410882,-0.00010002000400080016,-5.601120224044805e-05,-4.000800160031966e-06,5.601120224044814e-05,0.0001240248049609922,0.00020004000800160032,-0.9,-0.9,-0.9940100858054765,-0.9811174341237534,-1.0964014030074687,-1.0675653457029977,-1.2076851522978695,-1.1588643571949813,-1.3283108194340414,-1.2542484574409105,-1.4586344745397544,-1.3526081381899053,-1.5988820625715459,-1.452442288268359,-1.749108466769456,-1.5518283537447484,-1.9091551760015517,-1.6484248948505464,-2.0786104060626553,-1.7395206856040635,-2.2567769623733445,-1.8221422053508773
0.0,-5.921776532959888e-07,-1.1363409022706814e-06,-1.584475342602781e-06,-1.8885665699709911e-06,-2.0006001800540163e-06,-1.872561768530559e-06,-1.4564369310793233e-06,-7.04211263379013e-07,4.321296388916683e-07,2.0006001800540163e-06,-0.9,-0.9,-0.9940090894609651,-0.9810975744777769,-1.0963974564255896,-1.0675263886809105,-1.2076764150051291,-1.158807818902952,-1.328295643080827,-1.2541766772401095,-1.458611489156363,-1.3525243574266341,-1.5988502707037575,-1.4523507283605754,-1.749067344845089,-1.5517342791576632,-1.9091047804434422,-1.6483346419737903,-2.0785514797513245,-1.7394416373077242,-2.256711035106969,-1.8220826940998567
2.0008002800960327e-08,1.8423368979124268e-08,1.3861544340505315e-08,6.898759365771118e-09,-1.5046018106322199e-09,-1.0004001400480164e-08,-1.6870747961769752e-08,-1.999199639871956e-08,-1.6870747961769745e-08,-4.625850247582007e-09,2.0008002800960327e-08,-0.9,-0.9,-0.9940090883654427,-0.9810975427053804,-1.0963974481631147,-1.0675262680524609,-1.2076763881158838,-1.1588075595263392,-1.3282955816764146,-1.2541762412919684,-1.45861137438506,-1.3525237243271042,-1.5988500827432748,-1.4523499002118812,-1.7490670654501494,-1.5517332863275954,-1.909104396048204,-1.6483335485727069,-2.078550985100172,-1.7394405461994484,-2.256710437344581,-1.822081751000115
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9,-0.7,-0.9689870059955701,-0.680423586986076,-1.0362131601330151,-0.6647020518767893,-1.1020403555706109,-0.6523692474467032,-1.1667852876343499,-0.6429853248835243,-1.2307216927587503,-0.6361302227799044,-1.2940820639377806,-0.6313976983623281,-1.3570587359898256,-0.6283905293222304,-1.419804601009593,-0.6267164143759492,-1.4824334402066495,-0.6259849874778561,-1.5450200095618303,-0.6258059174911087
0.0,0.002,0.004,0.006000000000000001,0.008,0.01,0.012000000000000002,0.014000000000000002,0.016,0.018000000000000002,0.02,-0.9,-0.7,-0.973986132942725,-0.7804199909032672,-1.0562232463636458,-0.8650124301695143,-1.147123494176198,-0.9536447983856392,-1.2470757889431976,-1.0459763754317388,-1.3564224969347576,-1.1414096537616847,-1.475431399314476,-1.2390419560939057,-1.6042629073646626,-1.3376224007211721,-1.7429336483948834,-1.4355231415098233,-1.8912783217839009,-1.5307354848379948,-2.048912896557392,-1.6209027137171592
-0.00020004000800160032,-0.00019603920784156832,-0.00018403680736147227,-0.00016403280656131225,-0.0001360272054410882,-0.00010002000400080016,-5.601120224044805e-05,-4.000800160031966e-06,5.601120224044814e-05,0.0001240248049609922,0.00020004000800160032,-0.9,-0.7,-0.9739904630776659,-0.780539928320078,-1.056253895073517,-0.8654522054069804,-1.1472224569008547,-0.9546047338032284,-1.2473051123799996,-1.0476570607023694,-1.3568642548865746,-1.1440107518474043,-1.476187488668198,-1.2427597339706613,-1.6054545242859906,-1.3426457886385899,-1.7447002947478658,-1.4420283053041953,-1.8937762042884916,-1.538879171888629,-2.0523126249346415,-1.6308150308089187
0.0,-5.921776532959888e-07,-1.1363409022706814e-06,-1.584475342602781e-06,-1.8885665699709911e-06,-2.0006001800540163e-06,-1.872561768530559e-06,-1.4564369310793233e-06,-7.04211263379013e-07,4.321296388916683e-07,2.0006001800540163e-06,-0.9,-0.7,-0.9739894667282759,-0.7805200682592108,-1.0562499482213017,-0.8654132415289394,-1.1472137174940265,-0.9545481596474368,-1.2472899268875592,-1.0475851643693876,-1.3568412411433075,-1.1439266840057922,-1.4761556257042716,-1.2426675798370554,-1.6054132491809256,-1.3425506338423707,-1.7446496051739995,-1.4419362808809133,-1.893716763765129,-1.5387974605474686,-2.0522458659945455,-1.6307518161467753
2.0008002800960327e-08,1.8423368979124268e-08,1.3861544340505315e-08,6.898759365771118e-09,-1.5046018106322199e-09,-1.0004001400480164e-08,-1.6870747961769752e-08,-1.999199639871956e-08,-1.6870747961769745e-08,-4.625850247582007e-09,2.0008002800960327e-08,-0.9,-0.7,-0.97398946563265,-0.7805200364861502,-1.0562499399582805,-0.8654131208884327,-1.1472136906003358,-0.9545479001813376,-1.2472898654577307,-1.0475847280400807,-1.3568411262749478,-1.1439260497439212,-1.4761554374558434,-1.2426667488390213,-1.6054129690718766,-1.3425496350591275,-1.7446492192365364,-1.4419351765191426,-1.8937162661347617,-1.538796351294404,-2.052245262993129,-1.6307508457294047
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9,-0.5,-0.9489670698801044,-0.47983314653425113,-0.9960598398916551,-0.4624640484952284,-1.0415437345513743,-0.4476112254966732,-1.0856574648888337,-0.4350202210371804,-1.1286154267469204,-0.4244594747716439,-1.1706099077902408,-0.4157163183866264,-1.2118126903322521,-0.40859379887672187,-1.252376527567548,-0.4029075936108857,-1.292436259684429,-0.39848339912969993,-1.3321097084717666,-0.3951546255718988
0.0,0.002,0.004,0.006000000000000001,0.008,0.01,0.012000000000000002,0.014000000000000002,0.016,0.018000000000000002,0.02,-0.9,-0.5,-0.9539662387658496,-0.5798315829682522,-1.0160712608445275,-0.6628081939141379,-1.086637328165956,-0.749064094405134,-1.16599332746345,-0.8385917032041549,-1.254458716315468,-0.9312035147285108,-1.3523234735905392,-1.0264899962554734,-1.4598236772436446,-1.123775579233364,-1.577112815406562,-1.22207717852474,-1.7042292655072917,-1.3200716939111397,-1.8410613710528343,-1.4160810883891377
-0.00020004000800160032,-0.00019603920784156832,-0.00018403680736147227,-0.00016403280656131225,-0.0001360272054410882,-0.00010002000400080016,-5.601120224044805e-05,-4.000800160031966e-06,5.601120224044814e-05,0.0001240248049609922,0.00020004000800160032,-0.9,-0.5,-0.9539705695945838,-0.5799515219910768,-1.0161019116922763,-0.663248012255151,-1.0867363079821433,-0.7500243530624903,-1.1662227429167364,-0.8402737632036924,-1.2549008270271467,-0.9338088861282409,-1.3530806308559429,-1.0302186066277974,-1.4610180245843674,-1.128822712327968,-1.5788856086500196,-1.2286289135154163,-1.7067396605545433,-1.3282988163991385,-1.8444845351962014,-1.426131731338295
0.0,-5.921776532959888e-07,-1.1363409022706814e-06,-1.584475342602781e-06,-1.8885665699709911e-06,-2.0006001800540163e-06,-1.872561768530559e-06,-1.4564369310793233e-06,-7.04211263379013e-07,4.321296388916683e-07,2.0006001800540163e-06,-0.9,-0.5,-0.9539695732073583,-0.5799316614806796,-1.0160979645366324,-0.6632090416158544,-1.0867275664557667,-0.7499677438382372,-1.1662075484621846,-0.8402017536193799,-1.254877785565916,-0.9337245377339389,-1.3530486982755001,-1.0301258681406749,-1.460976598697223,-1.1287264837981412,-1.5788346271684948,-1.228535100475728,-1.7066797034147076,-1.328214359696432,-1.8444169279315874,-1.4260645958628282
2.0008002800960327e-08,1.8423368979124268e-08,1.3861544340505315e-08,6.898759365771118e-09,-1.5046018106322199e-09,-1.0004001400480164e-08,-1.6870747961769752e-08,-1.999199639871956e-08,-1.6870747961769745e-08,-4.625850247582007e-09,2.0008002800960327e-08,-0.9,-0.5,-0.9539695721115738,-0.5799316297065186,-1.0160979562730916,-0.6632089209632667,-1.0867275395572589,-0.7499674842837023,-1.1662074870073404,-0.8402013169180022,-1.2548776706027505,-0.933723902335672,-1.3530485097448874,-1.0301250343395796,-1.4609763178842399,-1.1287254790921533,-1.578834239695817,-1.2285339850256367,-1.7066792027785629,-1.3282132316782378,-1.8444163195544756,-1.4260635963933193
