0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,0.707106781,-1.9,-1.046289985,-0.27382126,0.425137341,1.057581248,1.629840164,2.147641437,2.616167405,3.040107231,3.423703861,3.770796442,4.084858795,4.369034163,4.626166669,4.858829781,5.06935207,5.259840515,5.432201603,5.588160336,5.72927762,5.856965821,5.9725029,6.077045172,6.17163893,6.257230905,6.334677726,6.404754506,6.468162599,6.525536614,6.577450761,6.62442463,6.666928342,6.705387296,6.740186393,6.771673922,6.800165012,6.825944822,6.849271356,6.870378079,6.889476228,6.906756952,6.922393195,6.936541455,6.949343329,6.960926944,6.97140823,6.980892093,6.989473446,6.997238177,7.004263994,7.010621217
0,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,6.12E-16,-7.35E-16,8.57E-16,-9.80E-16,1.10E-15,-1.22E-15,4.90E-15,-1.47E-15,-1.96E-15,-1.71E-15,5.39E-15,-1.96E-15,-1.47E-15,-2.20E-15,5.88E-15,-2.45E-15,-9.81E-16,-9.80E-15,6.37E-15,-2.94E-15,-4.91E-16,3.92E-15,6.86E-15,-3.43E-15,-1.24E-18,-1.08E-14,7.35E-15,-3.92E-15,4.89E-16,2.94E-15,7.84E-15,-4.41E-15,9.78E-16,-1.18E-14,8.33E-15,-4.90E-15,1.57E-14,1.96E-15,8.82E-15,-1.96E-14,1.96E-15,-1.27E-14,-4.90E-15,-5.88E-15,1.67E-14,9.82E-16,-1.9,-1.113476348,-1.613229822,-0.853995772,-1.378442279,-0.641551208,-1.186214514,-0.467616352,-1.028831713,-0.325210511,-0.899977502,-0.20861846,-0.794480738,-0.113161152,-0.70810734,-0.035007119,-0.637390635,0.028980004,-0.5794926,0.081368202,-0.532089873,0.124260023,-0.493279691,0.159376977,-0.461504683,0.188128188,-0.435489457,0.2116678,-0.414189956,0.230940365,-0.396751411,0.246719403,-0.382473943,0.259638167,-0.370784587,0.27021514,-0.361214123,0.278874838,-0.353378497,0.285964827,-0.346963213,0.291769616,-0.3417108,0.296522178,-0.337410526,0.300413219,-0.333889767,0.303598934,-0.331007206,0.306207252,-0.328647191
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1.9,-1.738471483,-1.553753311,-1.425174436,-1.270270754,-1.168668936,-1.038174938,-0.958659974,-0.848150908,-0.786719303,-0.692572553,-0.645946025,-0.565195683,-0.530690632,-0.460908238,-0.436327565,-0.375524952,-0.359069563,-0.305619042,-0.295816078,-0.248384859,-0.24402846,-0.201525572,-0.201628401,-0.163160367,-0.166914113,-0.131749718,-0.138492576,-0.106032731,-0.115222914,-0.084977459,-0.096171342,-0.067738893,-0.080573245,-0.053625166,-0.067802554,-0.042069776,-0.057346838,-0.032609034,-0.048786405,-0.02486321,-0.041777662,-0.01852149,-0.03603947,-0.013329316,-0.031341396,-0.009078372,-0.02749493,-0.005597904,-0.024345746,-0.002748443
0,-2.45E-16,-4.90E-16,-7.35E-16,-9.80E-16,-1.22E-15,-1.47E-15,-1.71E-15,-1.96E-15,-2.20E-15,-2.45E-15,-9.80E-15,-2.94E-15,3.92E-15,-3.43E-15,-1.08E-14,-3.92E-15,2.94E-15,-4.41E-15,-1.18E-14,-4.90E-15,1.96E-15,-1.96E-14,-1.27E-14,-5.88E-15,9.82E-16,7.84E-15,-1.37E-14,-6.86E-15,2.48E-18,-2.16E-14,-1.47E-14,-7.84E-15,-9.77E-16,5.88E-15,-1.57E-14,-8.82E-15,-1.96E-15,-2.35E-14,-1.67E-14,-9.80E-15,-3.14E-14,3.92E-15,-1.76E-14,-3.92E-14,-3.92E-15,-2.55E-14,9.80E-15,-1.18E-14,-3.33E-14,1.96E-15,-1.9,-1.734332761,-1.584430901,-1.448794126,-1.326064987,-1.21501495,-1.114532856,-1.023612797,-0.941344833,-0.866905779,-0.79955049,-0.738604957,-0.683459302,-0.633561158,-0.588411713,-0.547558699,-0.510593336,-0.477145741,-0.446881065,-0.419496471,-0.394717867,-0.372297231,-0.352010216,-0.333653763,-0.317044121,-0.302015087,-0.288416237,-0.276111554,-0.264977844,-0.25490365,-0.245788175,-0.237540123,-0.23007694,-0.223323997,-0.217213678,-0.211684803,-0.206682032,-0.202155385,-0.198059489,-0.194353388,-0.190999977,-0.187965636,-0.185220107,-0.182735858,-0.180488042,-0.178454086,-0.176613684,-0.174948415,-0.173441664,-0.172078237,-0.170844672
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.9,-1.718950002,-1.555129381,-1.406898253,-1.272773226,-1.151411889,-1.041599483,-0.94223717,-0.852330489,-0.770979524,-0.697370135,-0.630765606,-0.570499335,-0.515968158,-0.466626309,-0.421979958,-0.381582269,-0.345028928,-0.311954098,-0.282026719,-0.25494732,-0.23044495,-0.208274194,-0.188213274,-0.170061424,-0.153636924,-0.138775456,-0.125328254,-0.113160703,-0.102151056,-0.092189077,-0.083175109,-0.075018989,-0.067638975,-0.060961307,-0.054919059,-0.04945184,-0.044504908,-0.040028663,-0.035978381,-0.032313535,-0.028997501,-0.025997005,-0.023282102,-0.020825536,-0.018602701,-0.016591485,-0.014771581,-0.013124872,-0.011634887,-0.010286764
0,3.67E-16,-7.35E-16,1.10E-15,-1.47E-15,5.39E-15,-2.20E-15,-9.81E-16,-2.94E-15,6.86E-15,-1.08E-14,4.89E-16,-4.41E-15,8.33E-15,1.96E-15,1.96E-15,-5.88E-15,9.80E-15,-1.37E-14,1.76E-14,-2.16E-14,-2.94E-15,-9.77E-16,4.90E-15,-8.82E-15,1.27E-14,-1.67E-14,2.06E-14,3.92E-15,2.84E-14,-3.92E-15,3.63E-14,-1.18E-14,-1.27E-14,-1.96E-14,-4.90E-15,-2.74E-14,2.94E-15,-3.53E-14,1.08E-14,-4.31E-14,1.86E-14,5.89E-15,2.65E-14,-1.95E-15,3.43E-14,-9.79E-15,4.21E-14,-1.76E-14,-6.87E-15,-2.55E-14,-1.9,-1.517104175,-1.574819414,-1.222868723,-1.308584255,-0.98196914,-1.09060928,-0.784737226,-0.912146464,-0.623257393,-0.766033469,-0.491048888,-0.646406266,-0.382805718,-0.548463796,-0.294183707,-0.468275284,-0.221626141,-0.402622419,-0.162221066,-0.348870488,-0.113584281,-0.304862117,-0.07376377,-0.268831009,-0.041161533,-0.239331288,-0.014469071,-0.215178878,0.007384805,-0.195404768,0.0252773,-0.17921498,0.039926417,-0.165959884,0.051920096,-0.155107564,0.061739718,-0.146222423,0.069779315,-0.138947891,0.076361499,-0.132992063,0.081750633,-0.128115795,0.086162823,-0.124123495,0.089775255,-0.120854787,0.092732871,-0.118178668
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1.9,-1.721335281,-1.555384271,-1.409514089,-1.273237056,-1.154216739,-1.042234154,-0.945196715,-0.853105174,-0.77406571,-0.698259458,-0.633955465,-0.571482531,-0.519243042,-0.467686504,-0.425324306,-0.382705187,-0.348430201,-0.313128535,-0.285474575,-0.256163867,-0.233930812,-0.209525226,-0.191730425,-0.171340692,-0.15717966,-0.140077834,-0.128891771,-0.114481874,-0.105731669,-0.093525752,-0.086769822,-0.07636835,-0.071245143,-0.062321066,-0.058534631,-0.050820096,-0.048128116,-0.041403903,-0.03960799,-0.033694609,-0.032632325,-0.027382767,-0.026921135,-0.022215059,-0.022245249,-0.017984089,-0.018416834,-0.01452007,-0.015282488,-0.011683988
0,-4.90E-16,-9.80E-16,-1.47E-15,-1.96E-15,-2.45E-15,-2.94E-15,-3.43E-15,-3.92E-15,-4.41E-15,-4.90E-15,-1.96E-14,-5.88E-15,7.84E-15,-6.86E-15,-2.16E-14,-7.84E-15,5.88E-15,-8.82E-15,-2.35E-14,-9.80E-15,3.92E-15,-3.92E-14,-2.55E-14,-1.18E-14,1.96E-15,1.57E-14,-2.74E-14,-1.37E-14,4.95E-18,-4.31E-14,-2.94E-14,-1.57E-14,-1.95E-15,1.18E-14,-3.14E-14,-1.76E-14,-3.91E-15,-4.70E-14,-3.33E-14,-1.96E-14,-6.27E-14,7.85E-15,-3.53E-14,-7.84E-14,-7.83E-15,-5.10E-14,1.96E-14,-2.35E-14,-6.66E-14,3.93E-15,-1.9,-1.726763371,-1.570012343,-1.428178256,-1.299841479,-1.183717576,-1.078644347,-0.983570108,-0.897543379,-0.819703054,-0.749270502,-0.685540277,-0.627874816,-0.575697,-0.528484557,-0.485764909,-0.447110614,-0.412134726,-0.380487131,-0.351851311,-0.325940605,-0.302495573,-0.281281612,-0.262086535,-0.244718015,-0.229002429,-0.214782308,-0.201915372,-0.190272989,-0.179738456,-0.170206399,-0.161581435,-0.153777295,-0.14671577,-0.140326319,-0.134544982,-0.129313658,-0.124580129,-0.120296919,-0.116421633,-0.112914967,-0.10974202,-0.106870928,-0.104273143,-0.101922517,-0.099795638,-0.097871191,-0.096129812,-0.09455424,-0.093128514,-0.091838454
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.9,-1.719130869,-1.555473633,-1.407390568,-1.27339943,-1.152159187,-1.042456716,-0.94319362,-0.853376643,-0.772106838,-0.698570916,-0.632032849,-0.571826696,-0.517349898,-0.468057241,-0.423455428,-0.383098128,-0.346581317,-0.313539491,-0.283641924,-0.256589584,-0.232111597,-0.209962891,-0.189921996,-0.171788252,-0.155380228,-0.14053361,-0.12709979,-0.114944352,-0.10394571,-0.093993659,-0.084988718,-0.076840747,-0.069468251,-0.062797166,-0.056760912,-0.051299087,-0.046357105,-0.041885396,-0.037839235,-0.034178095,-0.030865317,-0.027867824,-0.025155576,-0.022701451,-0.020480868,-0.018471604,-0.016653543,-0.01500849,-0.013519979,-0.012173142
0,6.12E-16,-1.22E-15,5.39E-15,-2.45E-15,-4.91E-16,-1.08E-14,7.84E-15,-4.90E-15,1.96E-15,9.82E-16,-3.92E-15,-2.16E-14,1.86E-14,-1.57E-14,1.27E-14,-9.80E-15,6.86E-15,-3.92E-15,9.76E-16,1.96E-15,-4.90E-15,7.85E-15,-1.08E-14,-4.31E-14,4.02E-14,-3.72E-14,3.43E-14,-3.14E-14,2.84E-14,-2.55E-14,2.25E-14,-1.96E-14,7.35E-14,-1.37E-14,6.76E-14,-7.83E-15,6.17E-14,-1.95E-15,5.59E-14,3.93E-15,5.00E-14,9.81E-15,4.41E-14,1.57E-14,3.82E-14,2.16E-14,3.23E-14,-8.62E-14,2.65E-14,-8.04E-14,-1.9,-1.597930333,-1.567127988,-1.296735096,-1.294595343,-1.050137472,-1.07146454,-0.848240325,-0.888780403,-0.682941066,-0.739211439,-0.54760544,-0.616754642,-0.436801915,-0.516495602,-0.346083814,-0.434410235,-0.271809874,-0.367204523,-0.210999603,-0.312181198,-0.161212379,-0.267131875,-0.120450035,-0.230248542,-0.087076688,-0.200051086,-0.059752889,-0.175327506,-0.037382024,-0.155085444,-0.019066306,-0.138512683,-0.004070682,-0.124944066,0.00820677,-0.113834983,0.018258653,-0.104739662,0.026488475,-0.097293016,0.033226414,-0.091196284,0.038742905,-0.086204809,0.043259501,-0.08211803,0.046957391,-0.078772038,0.049984858,-0.076032613
