time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth
2021-04-24T07:55:00.0,69.5,69.9,48.0,57.3,54.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,416.19999999999993,69.87428571428568,57.257142857142824,47.99999999999999,23664.899999999998,28868.7,23830.42285714284,29081.677714285695
2021-04-24T07:56:00.0,69.5,69.8,48.0,57.2,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,414.7999999999999,69.8085714285714,57.217142857142825,48.19999999999999,23795.2,29036.8,23733.67085714284,28956.595428571407
2021-04-24T07:57:00.0,69.5,69.7,48.0,57.2,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,414.79999999999995,69.69142857142853,57.2085714285714,48.39999999999999,23795.2,28995.2,23730.115428571415,28908.00457142855
2021-04-24T07:58:00.0,69.5,69.6,49.0,57.3,55.0,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,414.19999999999993,69.62571428571425,57.29142857142853,48.599999999999994,23836.8,28953.6,23730.109714285696,28838.97085714284
2021-04-24T07:59:00.0,69.5,69.6,49.0,57.4,55.3,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,413.5999999999999,69.57428571428566,57.40857142857139,48.79999999999999,23706.2,28744.8,23744.18514285712,28775.924571428546
2021-04-24T08:07:00.0,69.0,69.5,49.0,57.5,55.3,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,413.5999999999999,69.49999999999996,57.482857142857114,49.19999999999999,23575.0,28495.0,23774.909714285695,28745.199999999975
2021-04-24T08:08:00.0,69.0,69.4,49.0,57.5,55.5,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,413.5999999999999,69.41714285714282,57.50857142857139,49.39999999999999,23747.5,28662.2,23785.54514285712,28710.930285714265
2021-04-24T08:09:00.0,69.0,69.4,50.0,57.5,55.3,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,82.4210510253906,82.5185546875,0.0180000010877848,0.0,0.0,false,true,418.5999999999999,69.39999999999998,57.405714285714254,49.599999999999994,23920.0,28870.4,24030.03199999998,29050.839999999986
2021-04-24T08:10:00.0,69.0,69.4,50.0,57.5,55.1,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,0.210526317358017,24.033332824707,544.199951171875,416.0,1000.0,400.0,82.4210510253906,82.557731628418,0.0144000016152859,24.0666656494141,0.0,true,true,436.19999999999993,69.37428571428568,57.11428571428568,49.8,23920.0,28870.4,24913.25142857141,30261.063428571408
2021-04-24T08:11:00.0,69.0,69.3,50.0,58.6,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,24.8421058654785,26.0333023071289,556.199829101562,438.0,1000.0,400.0,84.9473648071289,84.903205871582,0.0151200015097857,26.0333023071289,0.0,true,true,460.7999999999999,69.32571428571424,59.84285714285711,49.99999999999999,25666.8,30353.399999999998,27575.58857142855,31945.289142857117
2021-04-24T08:12:00.0,69.0,69.3,50.0,66.4,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,24.8421058654785,28.0332717895508,568.199584960937,498.0,1000.0,400.0,86.2105255126953,86.7091064453125,0.0158399995416403,28.0332717895508,0.0,true,true,489.19999999999993,69.29142857142853,65.65428571428568,49.99999999999999,33067.200000000004,34511.4,32118.076571428548,33897.36685714283
2021-04-24T08:13:00.0,69.0,69.3,50.0,72.0,54.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,30.0,30.0332412719727,580.199462890625,536.0,1000.0,400.0,87.4736862182617,87.7980804443359,0.0165599994361401,30.0665740966797,0.0,true,true,519.5999999999999,69.29999999999995,71.79428571428568,49.99999999999999,38592.0,37144.799999999996,37304.31085714283,36008.27999999997
2021-04-24T08:14:00.0,69.0,69.3,50.0,75.2,54.7,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,30.0,32.0332107543945,592.199279785156,558.0,1000.0,400.0,88.1052627563477,88.0889511108398,0.0172799993306398,32.0332107543945,0.0,true,true,546.1999999999999,69.29999999999995,75.50857142857139,49.99999999999999,41961.6,38669.4,41242.78171428569,37851.65999999997
2021-04-24T08:15:00.0,69.0,69.3,50.0,78.2,54.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,30.0,34.0331802368164,604.199035644531,568.0,1000.0,400.0,88.1052627563477,88.0889511108398,0.0179999992251396,34.0331802368164,0.0,true,true,564.5999999999999,69.29999999999995,77.98571428571424,49.99999999999999,44417.6,39362.4,44030.73428571425,39126.77999999997
2021-04-24T08:16:00.0,69.0,69.3,50.0,79.6,54.7,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,35.2631568908691,36.0331497192383,616.198913574219,571.0,1000.0,400.0,88.7368392944336,88.8077163696289,0.0180000010877848,36.0331497192383,0.0,true,true,578.5999999999999,69.29142857142853,79.7371428571428,49.99999999999999,45451.6,39570.299999999996,46135.910857142815,40092.02057142854
2021-04-24T08:17:00.0,69.0,69.3,50.0,80.5,54.2,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,35.2631568908691,38.0331192016602,628.198669433594,590.0,1000.0,400.0,89.3684234619141,89.599853515625,0.0180000010877848,38.0331192016602,0.0,true,true,589.3999999999999,69.30857142857138,80.37999999999995,49.99999999999999,47495.0,40887.0,47375.97199999996,40850.471999999965
2021-04-24T08:18:00.0,69.0,69.4,50.0,80.4,54.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,35.2631568908691,39.9664077758789,639.798400878906,606.0,1000.0,400.0,90.0,89.9062652587891,0.0180000010877848,39.9664077758789,0.0,true,true,598.1999999999999,69.42571428571425,80.4428571428571,50.19999999999999,48722.4,42056.4,48120.917142857106,41530.46228571426
2021-04-24T08:19:00.0,69.5,69.6,50.0,80.2,54.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,35.7894744873047,35.5579605102539,613.347778320312,612.0,1000.0,400.0,90.0,89.9062652587891,0.0180000010877848,35.5579605102539,0.0,true,true,613.9999999999999,69.55714285714282,79.72857142857137,50.39999999999999,49082.4,42595.2,48953.342857142816,42708.085714285684
2021-04-24T08:20:00.0,69.5,69.6,51.0,80.3,54.6,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,36.9473686218262,61.0829010009766,766.497375488281,612.0,1000.0,400.0,90.0,89.9652786254883,0.0180000010877848,61.0829010009766,0.0,true,true,637.9999999999999,69.59999999999995,81.6371428571428,50.599999999999994,49143.6,42595.2,52084.4971428571,44404.79999999996
2021-04-24T08:21:00.0,69.5,69.6,51.0,86.6,54.8,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,62.315788269043,64.0828552246094,784.497131347656,650.0,1000.0,400.0,93.1578979492188,93.4256286621094,0.0180000010877848,64.0828552246094,0.0,true,true,667.5999999999999,69.6428571428571,85.46857142857138,50.79999999999999,56289.99999999999,45239.99999999999,57058.818285714246,46493.57142857139
2021-04-24T08:22:00.0,69.5,69.8,51.0,89.4,54.7,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,62.315788269043,67.0828094482422,802.496887207031,710.0,1000.0,400.0,95.684211730957,95.928581237793,0.0180000010877848,67.0828094482422,0.0,true,true,700.9999999999999,69.75714285714281,89.72571428571425,50.999999999999986,63474.00000000001,49558.0,62897.725714285676,48899.7571428571
2021-04-24T08:23:00.0,69.5,69.9,51.0,92.2,54.7,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,67.684211730957,70.082763671875,820.49658203125,754.0,1000.0,400.0,97.5789489746094,97.5928039550781,0.0180000010877848,70.082763671875,0.0,true,true,735.7999999999998,69.92571428571424,92.43142857142854,50.999999999999986,69518.8,52704.600000000006,68011.04514285711,51451.340571428525
2021-04-24T08:24:00.0,70.0,70.1,51.0,94.7,55.2,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,67.684211730957,67.0827178955078,802.496276855469,779.0,1000.0,400.0,97.5789489746094,97.8527526855469,0.0180000010877848,67.0827178955078,0.0,true,true,765.3999999999999,70.10857142857138,94.28857142857139,50.999999999999986,73771.3,54607.899999999994,72168.47257142853,53661.10057142853
2021-04-24T08:25:00.0,70.0,70.3,51.0,93.9,54.9,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,67.684211730957,70.0826721191406,820.496032714844,786.0,1000.0,400.0,97.5789489746094,97.8527526855469,0.0180000010877848,70.0826721191406,0.0,true,true,786.7999999999998,70.24857142857138,93.88285714285709,50.999999999999986,73805.40000000001,55255.799999999996,73867.03199999995,55271.57599999995
2021-04-24T08:26:00.0,70.0,70.3,51.0,91.6,55.1,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,73.0526351928711,73.0826263427734,838.495727539063,798.0,1000.0,400.0,98.2105255126953,98.3790817260742,0.0180000010877848,73.0826263427734,0.0,true,true,799.9999999999999,70.35999999999996,91.76285714285709,50.999999999999986,73096.79999999999,56099.399999999994,73410.28571428565,56287.999999999956
2021-04-24T08:27:00.0,70.5,70.5,51.0,89.8,55.3,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,72.0,69.8075866699219,818.845520019531,817.0,1000.0,400.0,98.8421020507812,98.7914199829102,0.0180000010877848,69.8075866699219,0.0,true,true,807.5999999999998,70.44857142857137,89.79142857142851,50.999999999999986,73366.59999999999,57598.5,72515.55771428565,56894.26628571422
2021-04-24T08:28:00.0,70.5,70.6,51.0,88.6,55.3,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,72.0,72.3075485229492,833.845275878906,820.0,1000.0,400.0,98.8421020507812,98.7914199829102,0.0180000010877848,72.3075485229492,0.0,true,true,813.1999999999998,70.65142857142854,88.65999999999995,50.999999999999986,72652.0,57891.99999999999,72098.31199999995,57453.74171428567
2021-04-24T08:29:00.0,70.5,70.9,51.0,88.2,55.3,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,72.0,74.8075408935547,848.845275878906,817.0,1000.0,400.0,98.8421020507812,98.7914199829102,0.0180000010877848,74.8075408935547,0.0,true,true,812.5999999999999,70.8828571428571,88.3628571428571,50.999999999999986,72059.40000000001,57925.3,71803.65771428567,57599.40971428568
2021-04-24T08:30:00.0,71.0,71.1,51.0,88.1,55.3,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,72.1052627563477,47.2158660888672,683.295166015625,814.0,1000.0,400.0,98.8421020507812,99.1801376342773,0.0144000016152859,47.2158660888672,0.0,true,true,801.1999999999998,71.05714285714282,87.55142857142852,50.999999999999986,71713.4,57875.399999999994,70146.2045714285,56930.982857142815
2021-04-24T08:31:00.0,71.0,71.1,51.0,85.9,55.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,47.1578941345215,47.2158660888672,683.295166015625,795.0,1000.0,400.0,96.9473648071289,96.8177185058594,0.0151200015097857,47.2158660888672,0.0,true,true,782.9999999999999,71.15999999999994,86.30285714285708,51.19999999999999,68290.5,56524.49999999999,67575.13714285709,55718.27999999995
2021-04-24T08:32:00.0,71.0,71.3,51.0,85.6,55.3,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,47.1578941345215,47.2158660888672,683.295166015625,760.0,1000.0,400.0,95.0526351928711,95.0094528198242,0.0158399995416403,47.2158660888672,0.0,true,true,760.3999999999999,71.26571428571424,85.70285714285708,51.39999999999999,65055.99999999999,54188.0,65168.45257142851,54190.4491428571
2021-04-24T08:33:00.0,71.0,71.4,52.0,86.5,55.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,45.3684196472168,47.1992034912109,683.195190429688,729.0,1000.0,400.0,93.7894744873047,93.7764739990234,0.0165599994361401,47.1992034912109,0.0,true,true,733.1999999999998,71.40857142857139,86.10571428571424,51.59999999999999,63058.5,52050.600000000006,63132.709714285666,52356.76457142853
2021-04-24T08:34:00.0,71.5,71.5,52.0,86.7,55.2,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,45.3684196472168,40.9075393676758,645.445190429688,704.0,1000.0,400.0,93.1578979492188,92.9063491821289,0.0172799993306398,40.9075393676758,0.0,true,true,709.1999999999998,71.50857142857139,87.14571428571423,51.79999999999999,61036.8,50336.0,61803.74057142852,50713.878857142816
2021-04-24T08:35:00.0,71.5,71.6,52.0,88.9,55.2,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,45.3684196472168,40.4075469970703,642.445251464844,678.0,1000.0,400.0,92.5263137817383,92.2691192626953,0.0179999992251396,40.4075469970703,0.0,true,true,691.5999999999999,71.58285714285711,88.71999999999996,51.99999999999999,60274.200000000004,48544.799999999996,61358.751999999964,49506.70399999997
2021-04-24T08:36:00.0,71.5,71.6,52.0,90.6,55.1,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,40.315788269043,39.9075546264649,639.4453125,675.0,1000.0,400.0,92.5263137817383,92.2691192626953,0.0180000010877848,39.9075546264649,0.0,true,true,678.9999999999999,71.60857142857138,90.65142857142851,51.99999999999999,61154.99999999999,48329.99999999999,61552.31999999995,48622.21999999996
2021-04-24T08:37:00.0,71.5,71.6,52.0,91.4,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,40.315788269043,39.4075622558594,636.445373535156,672.0,1000.0,400.0,92.5263137817383,92.2691192626953,0.0180000010877848,39.4075622558594,0.0,true,true,671.9999999999998,71.59999999999995,91.21999999999994,51.99999999999999,61420.8,48115.2,61299.83999999994,48115.19999999995
2021-04-24T08:38:00.0,71.5,71.6,52.0,90.3,54.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,40.315788269043,38.9075698852539,633.445373535156,666.0,1000.0,400.0,92.5263137817383,92.2691192626953,0.0180000010877848,38.9075698852539,0.0,true,true,667.5999999999999,71.59142857142852,90.29142857142853,51.99999999999999,60139.799999999996,47685.6,60278.55771428568,47794.437714285676
2021-04-24T08:39:00.0,71.5,71.6,52.0,88.4,54.9,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,40.315788269043,38.4075775146484,630.445434570312,669.0,1000.0,400.0,92.5263137817383,92.1748275756836,0.0180000010877848,38.4075775146484,0.0,true,true,668.1999999999998,71.63428571428568,88.15999999999994,51.99999999999999,59139.600000000006,47900.399999999994,58908.511999999944,47866.02971428568
2021-04-24T08:40:00.0,71.5,71.7,52.0,86.9,54.8,74.5,85.0,65.0,74.0,71.0,3.0,0.0,76.5,73.5,85.0,55.0,40.315788269043,37.907585144043,627.445495605469,656.0,1000.0,400.0,91.8947372436523,91.9323654174805,0.0144000016152859,67.907585144043,0.0,true,true,678.1999999999998,71.64857142857139,87.79142857142853,51.99999999999999,57006.4,47035.200000000004,59540.14685714281,48592.0611428571
2021-04-24T08:41:00.0,71.5,71.6,52.0,89.8,54.5,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,69.3684234619141,69.9075775146484,819.445434570313,678.0,1000.0,400.0,94.4210510253906,94.7247695922852,0.0151200015097857,69.9075775146484,0.0,true,true,698.3999999999999,71.62571428571425,89.31142857142854,51.99999999999999,60884.4,48544.799999999996,62375.10171428568,50023.39885714283
2021-04-24T08:42:00.0,71.5,71.6,52.0,90.7,54.7,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,69.3684234619141,71.9075775146484,831.445495605469,722.0,1000.0,400.0,96.9473648071289,97.1285247802734,0.0158399995416403,71.9075775146484,0.0,true,true,749.5999999999999,71.61714285714282,90.52857142857138,51.99999999999999,65485.4,51695.2,67860.2171428571,53684.21028571425
2021-04-24T08:43:00.0,71.5,71.7,52.0,88.9,54.7,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,69.3684234619141,73.9075775146484,843.445495605469,767.0,1000.0,400.0,98.8421020507812,99.0110092163086,0.0165599994361401,73.9075775146484,0.0,true,true,837.9999999999998,71.65714285714282,89.22571428571425,51.99999999999999,68186.3,54993.9,74771.14857142852,60048.68571428566
2021-04-24T08:44:00.0,71.5,71.7,52.0,85.7,55.4,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,75.2631607055664,75.9075698852539,855.445434570313,925.0,1000.0,400.0,100.0,99.9267196655273,0.0136799989268184,75.9075698852539,0.0,true,true,914.9999999999998,71.7428571428571,84.31142857142852,51.99999999999999,79272.5,66322.5,77144.95714285708,65644.71428571423
2021-04-24T08:45:00.0,71.5,71.9,52.0,78.6,55.8,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,75.2631607055664,77.9075698852539,867.445434570313,1098.0,1000.0,400.0,96.8421020507812,96.3625564575195,0.018329493701458,77.9075698852539,0.0,true,true,966.1999999999998,71.89142857142853,80.45142857142852,51.99999999999999,86302.79999999999,78946.20000000001,77732.17028571422,69461.49828571423
2021-04-24T08:46:00.0,72.0,72.1,52.0,81.3,55.9,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,75.2631607055664,73.6325607299805,841.795349121094,1063.0,1000.0,400.0,91.1578979492188,90.6940612792969,0.0185440834611654,73.6575546264648,0.0,true,true,998.3999999999999,72.09142857142854,81.11142857142852,51.99999999999999,86421.9,76642.29999999999,80981.65028571422,71976.08228571425
2021-04-24T08:47:00.0,72.0,72.2,52.0,85.9,55.5,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,75.2631607055664,75.1325378417969,850.795227050781,978.0,1000.0,400.0,87.3684234619141,86.9208908081055,0.0158399976789951,75.1575317382812,0.0,true,true,991.3999999999999,72.17428571428567,85.15428571428566,52.19999999999999,84010.20000000001,70611.6,84421.95885714279,71553.5868571428
2021-04-24T08:48:00.0,72.0,72.2,52.0,86.7,54.8,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,75.2631607055664,76.6325149536133,859.795104980469,928.0,1000.0,400.0,84.8421020507813,84.9359664916992,0.0165599957108498,76.6325149536133,0.0,true,true,946.5999999999998,72.25142857142853,86.96571428571426,52.39999999999999,80457.6,67001.6,82321.7451428571,68393.20228571423
2021-04-24T08:49:00.0,72.0,72.4,53.0,86.7,54.3,74.5,85.0,65.0,76.5,73.5,3.0,0.0,76.5,73.5,85.0,55.0,75.2631607055664,78.1324920654297,868.794982910156,890.0,1000.0,400.0,84.8421020507813,84.3197708129883,0.0172799956053495,78.1324920654297,0.0,true,true,909.3999999999999,72.37428571428568,86.58857142857138,52.599999999999994,77163.0,64436.00000000001,78743.64685714281,65817.17542857138
2021-04-24T08:50:00.0,72.5,72.5,53.0,85.8,54.1,77.0,85.0,65.0,79.0,76.0,3.0,0.0,79.0,76.0,85.0,55.0,76.0,100.0,1000.0,874.0,1000.0,400.0,84.8421020507813,84.358268737793,0.0143999950960279,100.0,0.0,true,true,897.3999999999999,72.49142857142854,86.03999999999995,52.79999999999999,74989.2,63365.0,77212.29599999994,65053.80799999996
2021-04-24T08:51:00.0,72.5,72.5,53.0,85.2,54.1,77.0,85.0,65.0,79.0,76.0,3.0,0.0,79.0,76.0,85.0,55.0,100.0,100.0,1000.0,877.0,1000.0,400.0,86.7368392944336,86.7346267700195,0.0151199949905276,100.0,0.0,true,true,902.9999999999998,72.49142857142853,84.92571428571424,52.99999999999999,74720.40000000001,63582.5,76687.91999999994,65459.759999999944
2021-04-24T08:52:00.0,72.5,72.5,53.0,83.3,54.0,77.0,85.0,65.0,79.0,76.0,3.0,0.0,79.0,76.0,85.0,55.0,100.0,100.0,1000.0,918.0,1000.0,400.0,88.6315765380859,88.672721862793,0.0158399939537048,100.0,0.0,true,true,919.9999999999998,72.55142857142853,83.4028571428571,52.99999999999999,76469.4,66555.0,76730.62857142852,66747.31428571424
2021-04-24T08:53:00.0,72.5,72.7,53.0,81.7,54.1,77.0,85.0,65.0,79.0,76.0,3.0,0.0,79.0,76.0,85.0,55.0,100.0,100.0,1000.0,956.0,1000.0,400.0,89.8947372436523,89.8222198486328,0.0165599938482046,100.0,0.0,true,true,940.1999999999998,72.63999999999996,81.75142857142852,52.99999999999999,78105.2,69501.2,76862.69314285708,68296.12799999995
2021-04-24T08:54:00.0,72.5,72.7,53.0,80.8,54.2,77.0,85.0,65.0,79.0,76.0,3.0,0.0,79.0,76.0,85.0,55.0,100.0,100.0,1000.0,975.0,1000.0,400.0,89.8947372436523,89.9561080932617,0.0172799918800592,100.0,0.0,true,true,958.5999999999998,72.7428571428571,80.81714285714281,52.99999999999999,78780.0,70882.5,77471.31314285708,69731.3028571428
